Scheme Code,Scheme Name,NAV,Date,Category
150825,Nippon India Nifty SDL Plus G-Sec - Jun 2028 Maturity 70:30 Index Fund-Regular Plan-Growth Option,12.7274,2026-02-24,Other
151389,Nippon India Nifty SDL Plus G-Sec - Jun 2029 Maturity 70:30 Index Fund-Regular Plan-IDCW Option,12.6104,2026-02-24,Other
151390,Nippon India Nifty SDL Plus G-Sec-Jun 2029 Maturity 70:30 Index Fund-Direct Plan-Growth Option,12.6829,2026-02-24,Other
151391,Nippon India Nifty SDL Plus G-Sec-Jun 2029 Maturity 70:30 Index Fund-Direct Plan-IDCW Option,12.6829,2026-02-24,Other
151392,Nippon India Nifty SDL Plus G-Sec-Jun 2029 Maturity 70:30 Index Fund-Regular Plan- Growth Option,12.6104,2026-02-24,Other
148519,Nippon India Nifty Smallcap 250 Index Fund - Direct Plan - Growth Option,31.7599,2026-02-24,Other
148521,NIPPON INDIA NIFTY SMALLCAP 250 INDEX FUND - DIRECT Plan - IDCW Option,31.7599,2026-02-24,Other
148520,NIPPON INDIA NIFTY SMALLCAP 250 INDEX FUND - IDCW Option,30.6335,2026-02-24,Other
148518,Nippon India Nifty Smallcap 250 Index Fund - Regular Plan - Growth Option,30.6335,2026-02-24,Other
151407,"PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund - Direct Plan, Growth Option",12.6001,2026-02-24,Other
151406,"PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund - Direct Plan, IDCW Option",11.0455,2026-02-24,Other
151404,"PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund - Regular Plan, Growth Option",12.5362,2026-02-24,Other
151405,"PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund - Regular Plan, IDCW Option",10.9864,2026-02-24,Other
153432,SBI BSE PSU BANK INDEX FUND- Direct Plan- Growth,15.6522,2026-02-24,Other
153433,SBI BSE PSU BANK INDEX FUND- Direct Plan- Income Distribution Cum Capital Withdrawal Option (IDCW),15.6522,2026-02-24,Other
153434,SBI BSE PSU BANK INDEX FUND- Regular Plan- Growth,15.5817,2026-02-24,Other
153431,SBI BSE PSU BANK INDEX FUND- Regular Plan- Income Distribution Cum Capital Withdrawal Option (IDCW),15.5838,2026-02-24,Other
151769,SBI BSE Sensex Index Fund - Direct Plan - Growth,13.6602,2026-02-24,Other
151770,SBI BSE Sensex Index Fund - Direct Plan - IDCW,13.6602,2026-02-24,Other
151765,SBI BSE Sensex Index Fund - Regular Plan - Growth,13.5758,2026-02-24,Other
151766,SBI BSE Sensex Index Fund - Regular Plan - IDCW,13.5758,2026-02-24,Other
149474,SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund - Direct Plan - Growth,12.8037,2026-02-24,Other
149475,SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.859,2026-02-24,Other
149472,SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund - Regular Plan - Growth,12.7168,2026-02-24,Other
149473,SBI CPSE Bond Plus SDL Sep 2026 50:50 Index Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.717,2026-02-24,Other
150706,SBI CRISIL IBX Gilt Index - April 2029 Fund - Direct Plan - Growth,13.1119,2026-02-24,Other
150708,SBI CRISIL IBX Gilt Index - April 2029 Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),13.112,2026-02-24,Other
150707,SBI CRISIL IBX Gilt Index - April 2029 Fund - Regular Plan - Growth,13.009,2026-02-24,Other
150709,SBI CRISIL IBX Gilt Index - April 2029 Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),13.0098,2026-02-24,Other
150681,SBI |CRISIL IBX Gilt Index - June 2036 Fund - Direct Plan - Growth,13.2541,2026-02-24,Other
150682,SBI CRISIL IBX Gilt Index - June 2036 Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),13.2541,2026-02-24,Other
150683,SBI CRISIL IBX Gilt Index - June 2036 Fund - Regular Plan - Growth,13.1448,2026-02-24,Other
150680,SBI CRISIL IBX Gilt Index - June 2036 Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),13.1452,2026-02-24,Other
150711,SBI CRISIL IBX SDL Index - September 2027 Fund - Direct Plan - Growth,12.8702,2026-02-24,Other
150713,SBI CRISIL IBX SDL Index - September 2027 Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.876,2026-02-24,Other
150712,SBI CRISIL IBX SDL Index - September 2027 Fund - Regular Plan - Growth,12.7944,2026-02-24,Other
150710,SBI CRISIL IBX SDL Index - September 2027 Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),12.7946,2026-02-24,Other
152908,SBI Nifty 500 Index Fund- Direct Plan- Growth,9.7577,2026-02-24,Other
152909,SBI Nifty 500 Index Fund- Direct Plan- Income Distribution Cum Capital Withdrawal (IDCW),9.7577,2026-02-24,Other
152906,SBI Nifty 500 Index Fund- Regular Plan- Growth,9.6912,2026-02-24,Other
152907,SBI Nifty 500 Index Fund- Regular Plan- Income Distribution Cum Capital Withdrawal (IDCW),9.6909,2026-02-24,Other
153251,SBI Nifty Bank Index Fund- Regular Plan- Income Distribution Cum Capital Withdrawal Option,12.1659,2026-02-24,Other
153250,SBI Nifty Bank Index Fund-Direct Plan- Growth,12.2275,2026-02-24,Other
153252,SBI Nifty Bank Index Fund-Direct Plan- Income Distribution Cum Capital Withdrawal Option,12.2275,2026-02-24,Other
153253,SBI Nifty Bank Index Fund-Regular Plan- Growth,12.1659,2026-02-24,Other
119827,SBI NIFTY INDEX FUND - DIRECT PLAN - GROWTH,238.9825,2026-02-24,Other
119826,SBI Nifty Index Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),122.75,2026-02-24,Other
102272,SBI NIFTY INDEX FUND - REGULAR PLAN - GROWTH,227.5435,2026-02-24,Other
102273,SBI Nifty Index Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),116.7426,2026-02-24,Other
153015,SBI Nifty India Consumption Index Fund- Direct Plan- Growth,10.2416,2026-02-24,Other
153014,SBI Nifty India Consumption Index Fund- Direct Plan- IDCW Payout,10.2417,2026-02-24,Other
153012,SBI Nifty India Consumption Index Fund- Regular Plan- Growth,10.1766,2026-02-24,Other
153013,SBI Nifty India Consumption Index Fund- Regular Plan- IDCW Payout,10.1767,2026-02-24,Other
153320,SBI Nifty IT Index Fund - Direct Plan - Growth,7.9401,2026-02-24,Other
153321,SBI Nifty IT Index Fund - Direct Plan - Income Distribution Cum Withdrawal Option (IDCW),7.9402,2026-02-24,Other
153323,SBI Nifty IT Index Fund - Regular Plan - Growth,7.9021,2026-02-24,Other
153322,SBI Nifty IT Index Fund - Regular Plan - Income Distribution Cum Capital Withdrawal Option (IDCW),7.902,2026-02-24,Other
150673,SBI Nifty Midcap 150 Index Fund - Direct Plan - Growth,19.0451,2026-02-24,Other
150675,SBI Nifty Midcap 150 Index Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),19.0445,2026-02-24,Other
150672,SBI Nifty Midcap 150 Index Fund - Regular Plan - Growth,18.7112,2026-02-24,Other
150674,SBI Nifty Midcap 150 Index Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),18.7115,2026-02-24,Other
148945,SBI Nifty Next 50 Index Fund - Direct Plan - Growth,19.2728,2026-02-24,Other
148946,SBI Nifty Next 50 Index Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),19.2717,2026-02-24,Other
148943,SBI Nifty Next 50 Index Fund - Regular Plan - Growth,18.8458,2026-02-24,Other
148944,SBI Nifty Next 50 Index Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),18.8461,2026-02-24,Other
150677,SBI Nifty Smallcap 250 Index Fund - Direct Plan - Growth,17.4762,2026-02-24,Other
150678,SBI Nifty Smallcap 250 Index Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),17.4757,2026-02-24,Other
150676,SBI Nifty Smallcap 250 Index Fund - Regular Plan - Growth,17.1636,2026-02-24,Other
150679,SBI Nifty Smallcap 250 Index Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),17.1641,2026-02-24,Other
153718,SBI Nifty100 Low Volatility 30 Index Fund- Direct Plan- Growth,10.5099,2026-02-24,Other
153716,SBI Nifty100 Low Volatility 30 Index Fund- Regular Plan- Growth,10.4861,2026-02-24,Other
153717,SBI Nifty100 Low Volatility 30 Index Fund- Regular Plan- Income Cum Distribution Capital Withdrawal Option (IDCW),10.4862,2026-02-24,Other
153719,SBI Nifty100 Low Volatility 30 Index Fund-Direct  Plan- Income Cum Distribution Capital Withdrawal Option (IDCW),10.51,2026-02-24,Other
153662,SBI Nifty200 Momentum 30 Index Fund- Direct Plan- Growth,10.0423,2026-02-24,Other
153665,SBI Nifty200 Momentum 30 Index Fund- Direct Plan- Income Cum Distribution Capital Withdrawal Option (IDCW),10.0425,2026-02-24,Other
153663,SBI Nifty200 Momentum 30 Index Fund- Regular Plan- Growth,10.0182,2026-02-24,Other
153664,SBI Nifty200 Momentum 30 Index Fund- Regular Plan- Income Distribution Cum Capital Withdrawal Option (IDCW),10.0182,2026-02-24,Other
153557,SBI Nifty200 Quality 30 Index Fund- Direct Plan- Income Distribution Cum Capital Withdrawal Option,9.9897,2026-02-24,Other
153556,SBI Nifty200 Quality 30 Index Fund- Regular Plan- Income Cum Distribution Withdrawal Option,9.9615,2026-02-24,Other
153555,SBI Nifty200 Quality 30 Index Fund-Direct Plan- Growth,9.9897,2026-02-24,Other
153554,SBI Nifty200 Quality 30 Index Fund-Regular Plan- Growth,9.9615,2026-02-24,Other
152370,SBI Nifty50 Equal Weight Index Fund - Direct Plan - Growth,12.4808,2026-02-24,Other
152371,SBI Nifty50 Equal Weight Index Fund - Direct Plan - Income Distribution Cum Capital Withdrawal Option,12.48,2026-02-24,Other
152372,SBI Nifty50 Equal Weight Index Fund - Regular Plan - Growth,12.3548,2026-02-24,Other
152373,SBI Nifty50 Equal Weight Index Fund - Regular Plan - Income Distribution Cum Capital Withdrawal Option,12.3547,2026-02-24,Other
149483,Sundaram Nifty 100 Equal Weight Fund (Formerly Known as Principal Nifty 100 Equal Weight Fund) - Direct Plan - Growth Option,191.1049,2026-02-24,Other
149482,Sundaram Nifty 100 Equal Weight Fund (Formerly Known as Principal Nifty 100 Equal Weight Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option,83.9519,2026-02-24,Other
149481,Sundaram Nifty 100 Equal Weight Fund (Formerly Known as Principal Nifty 100 Equal Weight Fund)-Growth,180.8892,2026-02-24,Other
149480,Sundaram Nifty 100 Equal Weight Fund (Formerly Known as Principal Nifty 100 Equal Weight Fund-Income Distribution CUM Capital Withdrawal,79.4462,2026-02-24,Other
154066,Tata BSE Multicap Consumption 50:30:20 Index Fund - Direct Plan Growth Option,9.6656,2026-02-24,Other
154069,Tata BSE Multicap Consumption 50:30:20 Index Fund - Direct Plan IDCW Payout Option,9.6656,2026-02-24,Other
154068,Tata BSE Multicap Consumption 50:30:20 Index Fund - Direct Plan IDCW Reinvestment Option,9.6656,2026-02-24,Other
154064,Tata BSE Multicap Consumption 50:30:20 Index Fund - Regular Plan Growth Option,9.653,2026-02-24,Other
154065,Tata BSE Multicap Consumption 50:30:20 Index Fund - Regular Plan IDCW Payout Option,9.653,2026-02-24,Other
154067,Tata BSE Multicap Consumption 50:30:20 Index Fund - Regular Plan IDCW Reinvestment Option,9.653,2026-02-24,Other
153420,Tata BSE Quality Index Fund Direct plan Growth Option,11.1436,2026-02-24,Other
153421,Tata BSE Quality Index Fund Direct plan IDCW Payout Option,11.1436,2026-02-24,Other
153422,Tata BSE Quality Index Fund Direct plan IDCW Reinvestment Option,11.1436,2026-02-24,Other
153425,Tata BSE Quality Index Fund Regular plan Growth Option,11.0665,2026-02-24,Other
153424,Tata BSE Quality Index Fund Regular plan IDCW Payout Option,11.0665,2026-02-24,Other
153423,Tata BSE Quality Index Fund Regular plan IDCW Reinvestment Option,11.0665,2026-02-24,Other
153132,Tata BSE Select Business Groups Index Fund - Direct Growth,10.404,2026-02-24,Other
153131,Tata BSE Select Business Groups Index Fund - Direct IDCW Payout,10.404,2026-02-24,Other
153135,Tata BSE Select Business Groups Index Fund - Direct IDCW Reinvestment,10.404,2026-02-24,Other
153134,Tata BSE Select Business Groups Index Fund - Regular Growth,10.3053,2026-02-24,Other
153133,Tata BSE Select Business Groups Index Fund - Regular IDCW Payout,10.3053,2026-02-24,Other
153136,Tata BSE Select Business Groups Index Fund - Regular IDCW Reinvestment,10.3053,2026-02-24,Other
119287,Tata S&P BSE Sensex Index Fund - Direct Plan,221.8023,2026-02-24,Other
101746,Tata S&P BSE Sensex Index Fund -Regular Plan,209.2021,2026-02-24,Other
150692,TATA CRISIL-IBX GILT INDEX - APRIL 2026 INDEX FUND - DIRECT PLAN - GROWTH,12.6722,2026-02-24,Other
150693,TATA CRISIL-IBX GILT INDEX - APRIL 2026 INDEX FUND - DIRECT PLAN - IDCW PAYOUT,12.6722,2026-02-24,Other
150697,TATA CRISIL-IBX GILT INDEX - APRIL 2026 INDEX FUND - DIRECT PLAN - IDCW REINVESTMENT,12.6722,2026-02-24,Other
150694,TATA CRISIL-IBX GILT INDEX - APRIL 2026 INDEX FUND - REGULAR PLAN - GROWTH,12.5644,2026-02-24,Other
150695,TATA CRISIL-IBX GILT INDEX - APRIL 2026 INDEX FUND - REGULAR PLAN - IDCW PAYOUT,12.5644,2026-02-24,Other
150696,TATA CRISIL-IBX GILT INDEX - APRIL 2026 INDEX FUND - REGULAR PLAN - IDCW REINVESTMENT,12.5644,2026-02-24,Other
119288,Tata Nifty 50 Index Fund -Direct Plan,173.8464,2026-02-24,Other
101659,Tata Nifty 50 Index Fund -Regular Plan,159.987,2026-02-24,Other
152557,Tata Nifty Auto Index Fund - Direct Plan - Growth,12.738,2026-02-24,Other
152559,Tata Nifty Auto Index Fund - Direct Plan - IDCW payout,12.738,2026-02-24,Other
152558,Tata Nifty Auto Index Fund - Direct Plan - IDCW Reinvestment,12.738,2026-02-24,Other
152560,Tata Nifty Auto Index Fund - Regular Plan - Growth,12.5827,2026-02-24,Other
152561,Tata Nifty Auto Index Fund - Regular Plan - IDCW Payout,12.5827,2026-02-24,Other
152556,Tata Nifty Auto Index Fund - Regular Plan - IDCW Reinvestment,12.5827,2026-02-24,Other
152951,Tata Nifty Capital Markets Index Fund - Direct Plan Growth Option,12.7551,2026-02-24,Other
152953,Tata Nifty Capital Markets Index Fund - Direct Plan IDCW Payout Option,12.7551,2026-02-24,Other
152952,Tata Nifty Capital Markets Index Fund - Direct Plan IDCW Reinvestment Option,12.7551,2026-02-24,Other
152954,Tata Nifty Capital Markets Index Fund - Regular Plan Growth Option,12.6461,2026-02-24,Other
152956,Tata Nifty Capital Markets Index Fund - Regular Plan IDCW Payout Option,12.6461,2026-02-24,Other
152955,Tata Nifty Capital Markets Index Fund - Regular Plan IDCW Reinvestment Option,12.6461,2026-02-24,Other
152577,Tata Nifty Financial Services Index Fund - Direct Plan - Growth,13.333,2026-02-24,Other
152579,Tata Nifty Financial Services Index Fund - Direct Plan - IDCW Payout,13.333,2026-02-24,Other
152578,Tata Nifty Financial Services Index Fund - Direct Plan - IDCW Reinvestment,13.333,2026-02-24,Other
152574,Tata Nifty Financial Services Index Fund - Regular Plan - Growth,13.1706,2026-02-24,Other
152575,Tata Nifty Financial Services Index Fund - Regular Plan - IDCW Payout,13.1706,2026-02-24,Other
152576,Tata Nifty Financial Services Index Fund - Regular Plan - IDCW Reinvestment,13.1706,2026-02-24,Other
151301,Tata Nifty G Sec Dec 2026 Index Fund-Direct Plan-Growth,12.4958,2026-02-24,Other
151302,Tata Nifty G Sec Dec 2026 Index Fund-Direct Plan-IDCW Payout,12.4958,2026-02-24,Other
151305,Tata Nifty G Sec Dec 2026 Index Fund-Direct Plan-IDCW Reinvestment,12.4958,2026-02-24,Other
151306,Tata Nifty G Sec Dec 2026 Index Fund-Regular Plan-Growth,12.3674,2026-02-24,Other
151304,Tata Nifty G Sec Dec 2026 Index Fund-Regular Plan-IDCW Payout,12.3674,2026-02-24,Other
151303,Tata Nifty G SEc Dec 2026 Index Fund-Regular Plan-IDCW Reinvestment,12.3674,2026-02-24,Other
151273,Tata Nifty G-Sec Dec 2029 Index Fund - Direct Plan - Growth,12.8216,2026-02-24,Other
151274,Tata Nifty G-Sec Dec 2029 Index Fund - Direct Plan - IDCW Payout,12.8216,2026-02-24,Other
151278,Tata Nifty G-Sec Dec 2029 Index Fund - Direct Plan - IDCW Reinvestment,12.8216,2026-02-24,Other
151275,Tata Nifty G-Sec Dec 2029 Index Fund - Regular Plan - Growth,12.6859,2026-02-24,Other
151277,Tata Nifty G-Sec Dec 2029 Index Fund - Regular Plan - IDCW Payout,12.6859,2026-02-24,Other
151276,Tata Nifty G-Sec Dec 2029 Index Fund - Regular Plan - IDCW Reinvestment,12.6859,2026-02-24,Other
152742,Tata Nifty India Tourism Index Fund - Direct - Growth,9.1746,2026-02-24,Other
152744,Tata Nifty India Tourism Index Fund - Direct - IDCW Payout,9.1746,2026-02-24,Other
152743,Tata Nifty India Tourism Index Fund - Direct - IDCW Reinvestment,9.1746,2026-02-24,Other
152746,Tata Nifty India Tourism Index Fund - Regular - Growth,9.074,2026-02-24,Other
152745,Tata Nifty India Tourism Index Fund - Regular - IDCW Payout,9.074,2026-02-24,Other
152747,Tata Nifty India Tourism Index Fund - Regular - IDCW Reinvestment,9.074,2026-02-24,Other
153581,Tata Nifty Midcap 150 Index Fund - Direct Plan - Growth Option,10.4045,2026-02-24,Other
153579,Tata Nifty Midcap 150 Index Fund - Direct Plan - IDCW Payout Option,10.4045,2026-02-24,Other
153577,Tata Nifty Midcap 150 Index Fund - Direct Plan - IDCW Reinvestment Option,10.4045,2026-02-24,Other
153580,Tata Nifty Midcap 150 Index Fund - Regular Plan - Growth Option,10.3356,2026-02-24,Other
153582,Tata Nifty Midcap 150 Index Fund - Regular Plan - IDCW Payout Option,10.3356,2026-02-24,Other
153578,Tata Nifty Midcap 150 Index Fund - Regular Plan - IDCW Reinvestment Option,10.3356,2026-02-24,Other
150738,Tata Nifty Midcap 150 Momentum 50 Index Fund - Growth - Direct Plan,18.2331,2026-02-24,Other
150741,Tata Nifty Midcap 150 Momentum 50 Index Fund - Growth - Regular Plan,17.7927,2026-02-24,Other
150740,Tata Nifty Midcap 150 Momentum 50 Index Fund - IDCW Payout - Direct Plan,18.2331,2026-02-24,Other
150742,Tata Nifty Midcap 150 Momentum 50 Index Fund - IDCW Payout - Regular Plan,17.7927,2026-02-24,Other
150739,Tata Nifty Midcap 150 Momentum 50 Index Fund - IDCW Reinvestment - Direct Plan,18.2331,2026-02-24,Other
150743,Tata Nifty Midcap 150 Momentum 50 Index Fund - IDCW Reinvestment - Regular Plan,17.7927,2026-02-24,Other
152564,Tata Nifty MidSmall Healthcare Index Fund - Direct Plan - Growth,12.6407,2026-02-24,Other
152565,Tata Nifty MidSmall Healthcare Index Fund - Direct Plan - IDCW Payout,12.6407,2026-02-24,Other
152566,Tata Nifty MidSmall Healthcare Index Fund - Direct Plan - IDCW Reinvestment,12.6407,2026-02-24,Other
152567,Tata Nifty MidSmall Healthcare Index Fund - Regular Plan - Growth,12.4877,2026-02-24,Other
152562,Tata Nifty MidSmall Healthcare Index Fund - Regular Plan - IDCW Payout,12.4877,2026-02-24,Other
152563,Tata Nifty MidSmall Healthcare Index Fund - Regular Plan - IDCW Reinvestment,12.4877,2026-02-24,Other
153858,Tata Nifty Next 50 Index Fund - Direct Plan Growth Option,10.246,2026-02-24,Other
153854,Tata Nifty Next 50 Index Fund - Direct Plan IDCW Payout Option,10.246,2026-02-24,Other
153853,Tata Nifty Next 50 Index Fund - Direct Plan IDCW Reinvestment Option,10.246,2026-02-24,Other
153855,Tata Nifty Next 50 Index Fund - Regular Plan Growth Option,10.2097,2026-02-24,Other
153857,Tata Nifty Next 50 Index Fund - Regular Plan IDCW Payout Option,10.2097,2026-02-24,Other
153856,Tata Nifty Next 50 Index Fund - Regular Plan IDCW Reinvestment Option,10.2097,2026-02-24,Other
152570,Tata Nifty Realty Index Fund - Direct Plan - Growth,8.412,2026-02-24,Other
152571,Tata Nifty Realty Index Fund - Direct Plan - IDCW Payout,8.412,2026-02-24,Other
152572,Tata Nifty Realty Index Fund - Direct Plan - IDCW Reinvestment,8.412,2026-02-24,Other
152573,Tata Nifty Realty Index Fund - Regular Plan - Growth,8.3053,2026-02-24,Other
152568,Tata Nifty Realty Index Fund - Regular Plan - IDCW Payout,8.3053,2026-02-24,Other
152569,Tata Nifty Realty Index Fund - Regular Plan - IDCW Reinvestment,8.3053,2026-02-24,Other
150331,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund -Regular Plan-IDCW Payout,12.8524,2026-02-24,Other
150326,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund- Direct Plan-Growth,12.9893,2026-02-24,Other
150328,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund-Direct Plan- IDCW Reinvestment,12.9893,2026-02-24,Other
150327,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund-Direct Plan-IDCW Payout,12.9893,2026-02-24,Other
150330,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund-Regular Plan -Growth,12.8524,2026-02-24,Other
150329,Tata Nifty SDL Plus AAA PSU Bond Dec 6040 Index Fund-Regular Plan- IDCW Reinvestment,12.8524,2026-02-24,Other
152837,Tata Nifty200 Alpha 30 Index Fund - Direct - IDCW Payout,8.7431,2026-02-24,Other
